Herbivore/Omnivore,Piscivore,Zoobenthivore,Zoobenthivore/Piscivore,Zooplanktivore/Zoobenthivore,HOOV_pre,ZPZB_pre,ZB_pre,ZBPV_pre,PV_pre,Kingdom,Phylum,Class,Order,Family,Genus,Species
e5b46b7852a875870331b32c243f8fee,0.0013684505,0,0.0001963592,0.0001766737,0,0.142857142857143,0,0.027027027027027,0.0425531914893617,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,,
4c00a73adbbaf80218cc8f850b5f3f17,0,0,0,9.061583e-06,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,johnsonii
e4b60daac74e09975d1a79c0de766593,0,0,5.933486e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
b8f307f90612fe2c456a7d6a230cc9fa,0,0,4.759422e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
39c28ba44ad344491ef61d4242950ae8,9.896581e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Acidobacteria,OS-K,,,,
787044d282455584a275d7aea36b2d38,0,0,2.310441e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,TM6,SJA-4,,,,
ed43eac14bc818af12eeae3572a0c778,0,0,0,1.54444e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Acidobacteria,RB25,,,,
1a78b3c2dc399c237119244c047cef6d,0.0001136312,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
acd27ed17ab8351cd5cb6d600c790700,0,0,0,0,0.001083333,0,0.125,0,0,0,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,
21b359fd43c726df6fecf505d3968492,0.00112545,0,0,3.239269e-05,0,0.0714285714285714,0,0,0.0212765957446809,0,Bacteria,Chloroflexi,Ellin6529,,,,
575a362e4fcd5b926379f0648d8dde0d,0,0,2.823873e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
1ef10d5e2ace713aa077a593e1457340,0,0,0.0001853163,5.26846e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
f6cba2fb60c921d83f7986581a90d7e7,0,0,6.142506e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,,,
7e7c44fcae3fd54717ba0fe4f63dc0a4,0,0,4.759422e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,,,,,,
ad4451778345eee861b13113d46d6e0c,0,0,0.000229949,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,celer
0d7fcaf49df318ded952ee57b3c0dcb6,0,0,4.032959e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
355b0abf738d1cd75d1175d16caaf97a,6.147037e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
38c2c46833eec5b6de7d59ba180acf1c,0,0,2.792229e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],,
558cf0eb2867b00e8d21dafb70d39546,0,0.0001577366,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Spirochaetes,[Leptospirae],[Leptospirales],Sediment-4,SJA-88,
90ed6077a47500273e57e3ebb4c4319c,0,0,3.676146e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,,,,,,
605c3eceea52c9ffc8470ee837709217,0,0,0,0,0.0003117207,0,0.125,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
74436b0b81a1f11efc20da09a3b58bcd,0,0,2.792048e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
bd63a8d5e2c44b145f931e404c82e131,0,0,0,0,0.0001125665,0,0.125,0,0,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
d34d5940808aa5f0013b77fa1f86c579,0,0,0,7.180141e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,stutzeri
71c8d407f2f61684730afc62d3616de1,0,0,0,0,0.0003552972,0,0.125,0,0,0,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,,
59ca3dd716791494e04526b9ce81428c,0,0,0,1.079756e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,
d6d394968d1f54df7ffff6130030e569,0,0,0,0,4.929022e-05,0,0.125,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,
c255bd9f573e81d8167251097aa3ee28,0,0,0.0002062576,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,GCA004,,,
151622f34f75e64f05b67be44b3c69fb,0.0008663156,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,
473050ee8863ae0137b6f4e7729d651a,0,0,0.0001044624,5.212297e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
89534ff34e8668c5b07633948c8d5d5e,0,0,1.286651e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
486687ba4ccc22a1aa8cf3f3b58110f6,0,0,0,1.737456e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
e67bcc131998abe242122ae91694a467,0,0,0,0.000264778,0,0,0,0,0.0638297872340425,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
116cb54deab8012f5e277d1064278bbf,0,0,0,5.733527e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,adhaesivum
4d95d6c6afc934d85e83388710b721bb,0,0,0.0001698609,0.000199192,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
00e78907ecbe4d1730dd401c7bf089ba,0,0,6.55333e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,
d8d62ca083c91a10e7a4ef8fe29756dc,0,0,3.068762e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,hispanicum
6fc76e85b929d140ea1e4572fde9e561,0,0.0002437748,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Acidobacteria,AT-s2-57,,,,
973e7475f20a274f9f2bce41d87a6db5,0.0004997773,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
f947430c63b32326ab807aad46bb724b,0,0,4.575359e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Lentisphaerae,[Lentisphaeria],Victivallales,Victivallaceae,,
b16e1fe36c81bf4dd6e6eed03fbf5a38,0,0,0,2.428219e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,
ec3ec470bf237b77d33e7f08cba60a5d,0.0007868208,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phaeobacter,
5165c638fa6b16167c17327fae6a6f9f,0,0,3.258624e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
ecc23598150e55610a83a7b91892d855,0,0,0,0,0.0004646037,0,0.125,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
f8b738b85fc14219b1e109e7983084bf,0,0,0.0001257907,0,0,0,0,0.027027027027027,0,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Rubritalea,
696105439d074d00754a8a161d4cbecd,0,0,0.000262581,0,0.001152716,0,0.25,0.0540540540540541,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
6f55252473043309e1370361453e6703,0,0,0,2.316608e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
0a1f62118258e47b96a96b4f058574df,0,0,0,3.62984e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,,
68975bfec13c9da6f8a6e428489fc51c,0,0,6.014141e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,Gordonia,
e598593ded46e2234a40a0ac3cb54a6e,0,0,4.694749e-05,0,0,0,0,0.0540540540540541,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
db1d08b9a560ac34454fea8c79a29bb9,0.0006073646,0,8.197518e-05,5.547522e-05,0,0.142857142857143,0,0.027027027027027,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
9ea3ced51cd1609cef878f6f7b5a31e6,0,0,0,0,0.0003932373,0,0.25,0,0,0,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,,,
06f0769059304500199bd941d95b714a,0,0.0002511391,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],,,
2cd6ec4b2ff0b6637041530bc776b750,0,0,0,0,7.536606e-05,0,0.125,0,0,0,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,,
964bc427a3ca205a8bdcba5f520793cc,0,0,0.0001857416,6.662469e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,
2b5281d124f4697d91a12552f171acb4,0,0,0,0,0.0008084323,0,0.125,0,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,wb1_P06,,
ecaff4e6ecb4b799bd68601603740e0f,0,0,0,9.15248e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Wautersiella,
f72ee4fed87a5de21624c67a6fef90f8,0,0,0,0.0001035464,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,
c057abd736a89c53ea3e2647bf771746,0,0,0.0001096268,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
17d80571779d8d16f0e2f05656c6898b,0,0,8.28452e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
a26bece4c49a007dd1cf018fce754fc5,0,0,3.791936e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Methyloversatilis,
f7564f1fe433b7696ddf038156291384,0,0,3.596069e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium,
3d3086a5492c2595cee01be378154393,0,0.0006146644,0.0001756736,0.0002111406,0.0003001478,0,0.125,0.0540540540540541,0.127659574468085,0.222222222222222,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi
1e2e6f10127aa6cc74d85ac9b27f201e,0,0,0,1.832179e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
2de90e4660206bb5d78d4e0ad2fdf473,0,0,0,0,9.209988e-05,0,0.125,0,0,0,Bacteria,Gemmatimonadetes,Gemm-4,,,,
6c4eb51a5bd8e66356aff0580585d5b6,0,0,0,0,5.367879e-05,0,0.125,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,NB1-i,,
80cadca32901f5965a60f8c184c1bfeb,0,0,0,1.966777e-06,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
c269f583ff5cf41de60d0e1bfc8a7bb1,0,0,0,3.351059e-05,0,0,0,0,0.0425531914893617,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,schindleri
192ca9ecc9164b7d61a32c5153e5cd86,0,0,0.0001038702,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
9a7d1990d2c9383e6338b7d2ca897aca,0,0,0,4.136451e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
e149ddc1ab4df704433d9d8010cd424a,0,0,2.285144e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,koll13,,
d753d5ff5bc393c20afb675ac4eb1141,0,0,0,0,6.572029e-05,0,0.125,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,
62c9004898ee30341ca8daefda42d58c,0,0,0,2.360014e-05,0,0,0,0,0.0212765957446809,0,Bacteria,WS3,PRR-12,,,,
914795f144ef16d936b370a8a988559d,0,0,0,1.056872e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Verrucomicrobia,Opitutae,HA64,,,
d077cda5f923fb51ee41dba9043b85db,0,0,0,0.0001129455,0,0,0,0,0.0212765957446809,0,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,
e6a22ecae3bb6719991c5f9c162da804,0,0,0.0001480202,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
2d528c4f55dc783214c7e2f724b2210d,0,0,0,0,6.81889e-05,0,0.125,0,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
8cfc6930f5516e3a23ab34be9b241e51,0,0,2.554978e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
a34f56c9640c46096b0bc983e0ee910c,0,0,0,9.342084e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
a2a071ddf2c442bf214340cda453dd3b,0,0,6.10857e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
cc16d19fba7b6140e8d137d71fe1186c,0,0,0.0006146957,0,0,0,0,0.108108108108108,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
fc03be91621793782450afd819981786,0,0,0,8.68728e-06,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Symbiobacteriaceae,,
5cf00738d835ff75edda548361d97a28,0.0001138107,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
29712fa773d4ab85193d2ab3b923a833,0,0,6.142506e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,,
8ee660dd85cbfb8a6ef6be7ff64c72e0,0,0.0009913034,7.46603e-05,7.205144e-05,0,0,0,0.027027027027027,0.0212765957446809,0.222222222222222,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
583cada0685d1aebd9df45d2acb3658a,0,0,0,8.08996e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
7af93bb623fa2a721ef3894469548d5b,0,0,0.0003349667,0.0005444606,0,0,0,0.0540540540540541,0.0425531914893617,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,
1dd3b80da95f1c751979fe4807a8822b,0,0,0.0001086911,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,celer
7947df3154cce746f3fc9f4d50e1290c,0,0,0,5.677321e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
916e2d1fd6a2eb1752cc35b457a78c33,0,0,3.839314e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
016d5a06cb41e1dd74d78ff0da925943,0,0.0001363327,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae
30d342a931d9f893b83410f84e948f3d,0,0,1.558053e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
0c2292ac5b757ddfc08ef6482cb86ffa,0,0,0,8.349002e-06,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
b1999c8e9cb82a9c415d16889202646c,0,0,0,3.397121e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,
1c2480847212b201c334b716116863f8,0,0,0.0003231531,0,0,0,0,0.0540540540540541,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,
0f79e67e0e93ec7204d358d99feba48a,0,0,0,9.259718e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
8d229a8f0613acd82a8366b9707d3e2f,0,0,6.922796e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
af82143e3f7446d5863bfd306f4471ec,0,0,0.0003310138,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,CandidatusEndobugula,
8b22aa7af472e063486743ec6452168a,0,0,4.623517e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
1ceb3d3134dcb48c384dd8d319b56c6f,0,0.0002531529,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,
1a212df66d3be531fc9f6caf3e4ce431,0,0,8.309616e-06,0,0,0,0,0.027027027027027,0,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
41e612def21560d44b9e29c28fe39881,0,0,0,0.0002056344,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,
90c1e2c53ed34ed315e2999beb388678,0,0,0,2.342807e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,,
bc367d1adb12c1079c8bc2d49337c97d,0,0,0,0,0.000116304,0,0.125,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,,,
353d4cccc6edef83816486703a499f46,0,0,5.894324e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
08434f4036a68be31215802bf807093a,5.532333e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,,,,,,
171761205e842b9f214ee88208d1151b,0,0,0.0002369162,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,GCA004,,,
5d09f58d3ec1bfafeca3b041d891398a,0,0,3.258624e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
36a5e06b7763bbd433a884d9c48a376b,0,0,0,5.363667e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
61e5d40306278fe538a0038c480b8ae0,0,0,0,2.36652e-05,0.0008461488,0,0.125,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
804a7570089890c80e1e6452869f162f,0,0,0,3.648608e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,
2058b99683be2b96c2ff023d7e715d3e,0,0.0001235816,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,,
10e8d62fed6b01d1555602950dba987b,0,0,0,5.68776e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
7e8d3562b83a58db3537c0770a635f49,0,0,0,3.003654e-05,6.139992e-05,0,0.125,0,0.0212765957446809,0,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
020ec621d078fa87ecdb78067dff8716,6.190247e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
fcfdf85f5be5a6214ff4e6130379196a,0,0,6.84311e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,OP11,WCHB1-64,,,,
8e2a586cd2c5668f17cbcd98ceca6b5c,0,0.0003515947,0.0002410934,5.349238e-05,0,0,0,0.027027027027027,0.0212765957446809,0.111111111111111,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
6aaa5ae812e97bbabf793852349a74ed,0,0,3.882496e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
d8eeb62d74d22d02dc4fb9ca2e99430a,0,0,2.149877e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
eb035950b64badbebcc70429a54e4bcb,0,0,3.237068e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,longiquaesitum
f552e0afdfa63b575dce70e606149133,0,0.0001506835,0,0,0,0,0,0,0,0.111111111111111,Bacteria,WS3,PRR-12,,,,
2b37a74528131558b365d32760f7cd81,0,0,0.0001467555,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
5f2b0e114005458367e756471c9724c0,0,0.0001433969,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
f2c8f11e1b8013b02147633798715341,0,0,4.154808e-05,0,0.0008339578,0,0.375,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,
a76ad62224b278bf2a2cd13a4f9378b5,0,0.0001797551,0,0,0,0,0,0,0,0.111111111111111,Bacteria,,,,,,
8140299d732bd0e968bd4583da2c4c5d,0,0,0,5.480399e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Chloroflexi,Anaerolineae,S0208,,,
55c94a41a5587b6cb8f2d18f0608387d,0,0.0015777441,0.0008093563,0.0006988486,0.0007503694,0,0.125,0.162162162162162,0.170212765957447,0.333333333333333,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,
b5a19217951aceef1fe2652166ce77b8,0,0,7.283043e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,
b937ff3a13b8798378f591a9d0d2433c,0,0,0,0,0.0002333333,0,0.125,0,0,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
dd459c89196b0d93a3f12ef38c09f6fe,0,0,0,6.007307e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],,
0afff429a243179043de472d51a05800,0,4.311646e-05,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,
e09f52f80642f1eb513a6ada2fab6829,0,0,5.881834e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,
9ecf0a756446ebc1980b83375599d7c3,0,0,3.882496e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
c1f183c29b6446f637aa07b5cf8ac9b9,0,0,0,3.369512e-05,0,0,0,0,0.0212765957446809,0,Bacteria,,,,,,
7d300d06a9253a669c0b532cd03ffb42,0,0,8.292383e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
83566354b5c330441d9d2ddd20b641d3,0,0,1.551138e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,
539c9818bfa289a4da28339a5ae92da4,0,4.301908e-05,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,VC21_Bac22,,
055fe358242fa88d985c336865c304f8,0.0003851709,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,
219ed0e0d7866590e7a36acee436c859,0,0,0,3.358097e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
aaa4315e4b8fcbcbd2b2f5a6e98a6a3a,0,0,3.55494e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
98c7ad0cc5b71fa879515005c9031a61,0,0,6.490121e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Acidobacteria,Acidobacteria-6,BPC015,,,
2999d528b7864be2a433d2fc268b1245,0,0,0,0.0006545661,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,yabuuchiae
171663410cdd518b27ffcb952fc571d1,0,0,2.966743e-05,0,0.0001333333,0,0.125,0.027027027027027,0,0,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
9cff1eeee004bd9f0159ac36e03145a7,0,0,2.812386e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,
